ID	X_COORD	Y_COORD	EP_ID	STUDENT_COUNT
100125	171347	138419	200012	1
100126	112916	84644.2	200009	5
100127	73061.7	60526.8	200001	34
100128	55732.4	167835	200003	27
100129	151351	137466	200012	44
100130	39745.9	30091.4	200011	4
100131	181873	147668	200010	3
100132	182874	139859	200012	2
100133	10310.9	153485	200003	2
100134	136945	120135	200009	4
100135	42160	136191	200003	1
100136	51274.2	93635	200003	4
100137	153960	148571	200010	3
100138	68352.1	122002	200008	4
100139	116340	112288	200007	20
100140	66018.5	64938.9	200008	5
100141	172549	148579	200010	3
100142	121823	170266	200009	1
100143	40449.5	61860.6	200011	20
100144	44170.3	183930	200004	2
100145	42004.4	29054.5	200001	1
100146	132841	111815	200010	3
100147	18160.5	45545.4	200011	1
100148	26034.1	177488	200006	1
100149	161202	139421	200007	17
100150	120316	153222	200012	15
100151	170454	151128	200010	3
100152	158061	124369	200012	3
100153	53143.5	91999.7	200011	24
100154	175249	140391	200010	56
100155	150220	136864	200010	2
100156	97994.1	84009.3	200008	11
100157	127628	115122	200010	14
100158	68410.7	123826	200007	27
100159	158844	146464	200009	4
100160	36837.9	64919.2	200008	2
100161	164224	149961	200012	5
100162	172156	137269	200012	37
100163	121746	154553	200007	14
100164	131537	112366	200009	61
100165	140742	141901	200010	17
100166	78397.5	172370	200007	34
100167	39229.6	107610	200006	21
100168	88332.3	130304	200009	5
100169	41684.3	178650	200005	26
100170	73155.7	123746	200008	26
100171	160291	143532	200012	45
100172	32989.9	72826.4	200008	4
100173	102895	178846	200007	3
100174	18354.9	38868.6	200001	2
100175	173699	136284	200012	26
100176	91079.4	171906	200009	15
100177	50022.6	179527	200004	4
100178	32481.6	86905.9	200008	15
100179	52828.1	51527.2	200002	3
100180	111746	160227	200004	39
100181	105475	167052	200010	2
100182	79706	34629.6	200008	4
100183	164624	124189	200012	5
100184	124453	93787.1	200002	2
100185	69405.7	159505	200003	3
100186	121741	89924.1	200008	2
100187	154568	147959	200007	3
100188	174387	125288	200012	22
100189	25353.3	109271	200005	66
100190	121362	133701	200007	1
100191	39068.7	158362	200005	4
100192	123850	92890.7	200009	27
100193	96989	167770	200007	53
100194	4960.1	93979.6	200011	2
100195	39298.2	183578	200003	31
100196	137361	128583	200010	57
100197	53430.7	91386.1	200003	57
100198	24123.8	57495.8	200011	55
100199	125132	107945	200010	19
100200	150197	124660	200012	3
100201	113249	149231	200012	4
100202	90364.9	76832.5	200002	34
100203	53500.7	62096.8	200008	4
100204	61101.5	130264	200006	28
100205	67009.1	37514.6	200002	7
100206	82658.9	129385	200003	2
100207	146511	151637	200009	6
100208	135995	118043	200012	23
100209	169627	147254	200012	39
100210	58782.7	73253.9	200002	5
100211	94283.7	68127.9	200008	22
100212	35042.3	177470	200003	4
100213	89888.6	87081.4	200007	34
100214	26665.9	73182.1	200008	16
100215	39350	45322.3	200011	29
100216	31554.2	58123.9	200011	4
100217	150517	117791	200012	1
100218	83850.4	118883	200007	3
100219	165832	130388	200012	3
100220	108231	168177	200012	3
100221	137697	116631	200012	27
100222	29211.8	48097	200001	14
100223	127753	89050.3	200012	34
100224	23419.9	82766.6	200011	24
100225	62745.4	86523	200002	3
100226	81970.8	150685	200007	16
100227	173888	138221	200012	5
100228	157117	117898	200012	30
100229	111170	85271.1	200009	29
100230	32866.2	179287	200004	2
100231	124208	145482	200009	48
100232	178769	136522	200010	1
100233	172516	155353	200012	12
100234	99039.3	153579	200004	43
100235	394.75	34707.5	200001	5
100236	21589.8	97366.9	200006	34
100237	128893	94066.3	200002	5
100238	48941.3	174625	200003	2
100239	145148	113461	200012	49
100240	141579	123383	200010	1
100241	58892.2	88870.3	200002	39
100242	78334.5	37262.7	200002	2
100243	41448.4	190806	200004	26
100244	110158	178417	200004	23
100245	106908	162770	200012	3
100246	129953	113236	200012	5
100247	38162.3	136514	200003	7
100248	151663	146088	200007	4
100249	92307.2	163559	200007	33
100250	98145.8	141552	200012	5
