ID	X_COORD	Y_COORD	EP_ID	STUDENT_COUNT
100116	18821.2	80296.9	200009	2
100117	182774	16227.3	200012	3
100118	166555	91084.8	200005	10
100119	28967.8	113052	200009	33
100120	43275.2	117419	200002	1
100121	57703.3	66002.4	200010	44
100122	114991	142091	200023	66
100123	8495.13	106505	200002	16
100124	130959	110434	200008	29
100125	80313.9	47217.5	200010	2
100126	200776	85474.9	200019	34
100127	8156.68	85954.9	200009	1
100128	92697.9	4679.15	200022	21
100129	97352.5	132633	200015	17
100130	82990.9	38080.6	200011	9
100131	167101	82813.8	200014	2
100132	55188.3	171397	200020	65
100133	75289.1	184970	200020	15
100134	168688	15860.8	200005	4
100135	169106	50422.5	200013	1
100136	148039	109886	200006	4
100137	26120.2	25162.2	200010	1
100138	122999	200494	200023	3
100139	208639	40896.2	200021	41
100140	90724.2	59201.5	200010	5
100141	158937	46966.8	200014	18
100142	154370	108068	200007	14
100143	113101	56638.8	200022	47
100144	82626.9	64493.6	200007	2
100145	128409	49552.1	200004	40
100146	88045.6	147421	200023	1
100147	196958	108359	200003	14
100148	134927	206765	200023	1
100149	204785	125138	200006	2
100150	82065	50696.5	200010	11
100151	175485	69953.1	200014	38
100152	118229	198527	200020	23
100153	30844.2	182246	200002	34
100154	33938.8	35007.2	200011	66
100155	32867.3	29890.7	200011	1
100156	8016.95	70055.9	200009	10
100157	68219.7	161233	200015	1
100158	44561.4	92087.6	200024	5
100159	48348.5	155914	200017	25
100160	13011.8	154178	200017	1
100161	86151.5	55888.2	200022	5
100162	103061	198099	200023	2
100163	10372.1	99790.5	200024	1
100164	165122	48365.2	200018	3
100165	2886.73	112964	200024	2
100166	164432	125471	200019	21
100167	187958	20315.5	200016	5
100168	1252.7	94313.8	200009	2
100169	74808.9	116059	200017	2
100170	194799	5766.52	200016	3
100171	78338.5	143273	200015	30
100172	137432	172245	200023	8
100173	26953.9	103383	200002	2
100174	104101	38582.4	200011	3
100175	767.2	112950	200024	3
100176	17648.3	108288	200024	33
100177	19354.3	44735.9	200009	27
100178	81202.8	82430	200007	12
100179	87868.5	93973	200022	6
100180	195721	12270.5	200018	4
100181	193862	55161.2	200012	1
100182	107057	7407.13	200010	63
100183	9858.16	85492.1	200017	2
100184	69598.1	21867.4	200011	5
100185	11656.8	81935	200017	2
100186	37507.3	157258	200002	21
100187	12317.4	162174	200017	20
100188	23395.3	101501	200017	27
100189	41947.1	167676	200017	37
100190	182951	126638	200019	1
100191	99734.9	130574	200007	41
100192	137116	2873.25	200001	57
100193	76115.1	148321	200020	20
100194	56399.5	113243	200024	27
100195	153207	1419.91	200004	4
100196	94108.4	4372.79	200010	5
100197	108632	39586.7	200007	61
100198	62668	164633	200020	51
100199	150562	81424.5	200008	5
100200	56120.9	40466.8	200022	5
100201	83463	45754.3	200022	4
100202	81984.2	68464.3	200009	13
100203	66040.1	64253.1	200011	37
100204	179316	35486.2	200013	4
100205	108914	76322	200022	5
100206	122443	146230	200007	4
100207	148504	105333	200003	4
100208	145292	39111.5	200014	2
100209	136210	204724	200015	6
100210	81260.4	83061.4	200009	1
100211	165570	170388	200015	2
100212	122795	118813	200008	3
100213	123618	129866	200020	23
100214	104269	173688	200020	15
100215	109326	68915.6	200007	15
100216	61555.3	86834.1	200009	1
100217	37170.9	32995.1	200011	5
100218	61710.8	145671	200017	2
100219	70305.9	64765	200009	2
100220	106723	197015	200020	38
100221	176453	66495.2	200025	12
100222	49954.3	27127.1	200010	3
100223	91281.4	198727	200020	17
100224	84794.3	57812.1	200010	1
100225	31180.8	106467	200002	17
100226	83168.4	10296.5	200010	2
100227	39579.9	35289.2	200009	4
100228	153486	109277	200007	51
100229	54886.6	151877	200017	1
100230	42516.8	21666.4	200009	66
100231	144210	87107.9	200008	4
100232	194365	75422.1	200013	4
100233	80004	5350.95	200011	1
100234	49263	40814.9	200011	22
100235	121055	193991	200020	1
100236	118227	113877	200008	1
100237	79995.1	174290	200020	9
100238	128660	141859	200015	2
100239	176383	66491.5	200013	25
100240	28763.3	179732	200017	31
100241	108305	49425.7	200010	30
100242	90939.7	79017.5	200007	8
100243	79354.3	25512.5	200022	3
100244	12138.9	109559	200024	5
100245	8024.78	159772	200017	33
100246	8535.72	155291	200024	2
100247	160090	21363.8	200012	27
100248	77892.6	75087.4	200011	5
100249	22812.4	92247.9	200009	4
100250	80661	138192	200015	1
100251	101816	173676	200020	31
100252	65377.1	110897	200017	38
100253	47739.3	179074	200020	2
100254	58169.2	82648.3	200022	16
100255	98847.6	203341	200023	1
100256	135738	78255.8	200007	17
100257	12557.8	160767	200017	1
100258	23300.3	53107	200009	5
100259	96603.1	192969	200023	23
100260	157210	126330	200003	61
100261	99543.1	45218.6	200011	53
100262	9898.31	160964	200017	31
100263	69207.5	43495.1	200010	50
100264	5423.47	144491	200002	1
100265	172426	101468	200013	31
100266	117979	189719	200020	4
100267	182799	116228	200008	4
100268	77608.9	29859.2	200010	4
100269	127951	49379.9	200013	66
100270	27828.1	93479.7	200024	5
100271	119308	47933.8	200011	37
100272	102571	180810	200023	4
100273	68423.3	162077	200015	1
100274	178538	106686	200008	4
100275	24776	159651	200002	34
100276	174531	1725.48	200013	3
100277	42570.3	146679	200017	2
100278	153537	30113	200021	24
100279	110289	44563.5	200011	4
100280	47874.5	168182	200002	1
100281	203559	98123.5	200006	14
100282	161285	47989.8	200004	2
100283	150675	114196	200006	2
100284	59770.3	24133.4	200010	66
100285	2312.28	88835.4	200009	8
100286	111716	112479	200015	4
100287	68470.4	156944	200015	3
100288	63514.5	6344.41	200010	17
100289	199795	101583	200003	48
100290	51768.4	82119.4	200009	32
100291	37556	59103.3	200009	5
100292	80333	150732	200020	2
100293	163894	100264	200007	6
100294	101839	182800	200015	3
100295	74421.7	50912.7	200009	11
100296	176795	12198	200014	2
100297	87383.6	179849	200023	4
100298	81628.8	127232	200024	4
100299	55247.3	62724.9	200022	2
100300	44711.5	16731.5	200011	2
100301	169113	1059.28	200001	1
100302	98504.1	16084.7	200011	5
100303	42433.3	9385.22	200010	3
100304	125613	102808	200003	31
100305	64191.1	61656.7	200022	41
100306	105779	173964	200015	13
100307	123864	201076	200023	1
100308	57722.1	181142	200020	5
100309	163379	117278	200006	3
100310	14012.4	104470	200024	5
100311	65427.8	134122	200017	3
100312	191772	82502.3	200012	5
100313	61664.3	133924	200024	10
100314	16697.2	160290	200002	1
100315	115823	17651.8	200011	5
100316	30887.8	27008.1	200010	66
100317	14847.4	118030	200017	5
100318	52257.4	26275.7	200011	2
100319	150962	35294.4	200012	52
100320	79478.3	139787	200020	2
100321	21663.4	152373	200024	3
100322	17250.5	39352.5	200009	1
100323	145695	145054	200015	3
100324	23290.8	180249	200017	3
100325	20277.4	144423	200024	22
100326	79500.7	158805	200015	12
100327	98661.9	206702	200023	5
100328	130592	15837.6	200011	26
100329	8615.08	141255	200002	1
100330	104431	42743.3	200007	2
100331	66189.4	191399	200023	3
100332	33193.2	37689	200009	9
100333	197421	48748.9	200021	5
100334	62146.7	120967	200017	4
100335	88389.9	202068	200020	2
100336	105474	59745.9	200011	16
100337	56008.5	111952	200017	29
100338	56281.5	178088	200020	33
100339	10646.4	113759	200002	4
100340	76489.5	198596	200020	9
100341	3830.47	91804.5	200017	1
100342	27072.9	30160	200009	4
100343	81574.5	16849.9	200022	2
100344	59596.2	137923	200002	48
100345	14668.8	161583	200002	5
100346	182191	29468.3	200004	2
100347	76730.2	67413.8	200010	31
100348	67740.1	31272.6	200010	2
100349	20669	119531	200002	4
100350	119973	197354	200023	4
100351	21181.1	145212	200017	3
100352	127836	49475.3	200018	1
100353	68689	161614	200020	2
100354	41048	163373	200017	4
100355	74493.7	171258	200023	1
100356	38461.9	40213.5	200009	1
100357	19941.8	149927	200017	2
100358	32554.7	19069.1	200010	5
100359	71325.4	116039	200002	28
100360	39701.1	39272.3	200011	4
100361	58431.6	169377	200020	1
100362	159666	69472.1	200013	2
100363	202970	36569.7	200018	20
100364	207933	109247	200006	31
100365	155669	7198.6	200005	14
100366	131456	170118	200023	27
100367	66318.3	17862.1	200010	1
100368	111164	110199	200007	10
100369	202134	111907	200006	4
100370	69829.3	61457.2	200011	5
100371	78472.4	1553.85	200010	2
100372	14238.2	143794	200024	6
100373	91839.1	125934	200020	1
100374	15390	172848	200024	2
100375	196532	36326.3	200013	5
100376	188862	35379.1	200004	48
100377	97401.7	24814.4	200011	47
100378	93151.6	20359.2	200010	33
100379	86928.3	187080	200020	2
100380	188442	72431.4	200021	4
100381	6995.94	70116.5	200009	26
100382	19876	165952	200024	1
100383	174204	80560.4	200014	2
100384	169699	9526.92	200001	4
100385	7351.04	137315	200017	16
100386	84323.4	170269	200015	3
100387	205387	27667.7	200016	28
100388	112989	155850	200015	49
100389	134222	49931.3	200004	19
100390	162530	2747.09	200014	3
100391	152051	162480	200015	1
100392	79515.6	33871.8	200022	37
100393	181303	39222.5	200006	5
100394	108097	180012	200020	5
100395	192708	145696	200008	4
100396	160786	95237.2	200007	2
100397	111760	144939	200023	5
100398	102874	210528	200023	4
100399	39410.9	37406.9	200011	29
100400	187103	61483.1	200012	3
100401	107267	156248	200015	2
100402	187446	141345	200008	2
100403	116266	52798.4	200007	34
100404	120917	146675	200007	25
100405	191704	49948.7	200013	9
100406	83803.6	168053	200023	33
100407	45486.2	108012	200024	19
100408	179180	40265.3	200005	1
100409	40386.9	167716	200017	15
100410	26660.5	30379.4	200010	27
100411	51230.3	8728.13	200011	3
100412	39531.6	134109	200017	49
100413	180364	37151.1	200021	35
100414	38317.6	143516	200017	39
100415	135575	147122	200023	6
100416	60420.1	119672	200017	2
100417	36933.1	79428.1	200024	2
100418	160968	182866	200015	15
100419	14085.7	139970	200024	17
100420	2645.65	130752	200017	4
100421	169656	51068	200013	1
100422	26722.1	180819	200002	7
100423	17925.9	55050.5	200009	19
100424	141871	181966	200020	5
100425	161967	4129.47	200018	1
100426	62661.7	159055	200015	2
100427	199668	141458	200008	3
100428	50479.2	180475	200020	31
100429	129098	31279.7	200013	13
100430	188480	73758.9	200016	5
100431	117514	113103	200007	36
100432	139273	1367.01	200014	5
100433	75226.6	14418.2	200011	40
100434	31152.9	138328	200024	37
100435	78823.8	5189.85	200010	5
100436	40962.5	66426.9	200009	3
100437	37889.3	44191.8	200010	1
100438	119238	40638.6	200004	5
100439	45842.7	56928.1	200009	2
100440	88018.4	60909.1	200011	28
100441	133964	127422	200008	2
100442	138459	35821.5	200001	1
100443	140944	113033	200003	2
100444	51987.8	162513	200024	46
100445	11009.8	127579	200024	1
100446	194301	73291.8	200012	5
100447	181819	141395	200008	1
100448	64714.4	64493.1	200009	1
100449	37189.8	98531.7	200002	25
100450	30767.1	37674.4	200010	5
100451	93443.6	59038.2	200011	5
100452	103244	192062	200020	40
100453	146154	4683.91	200018	24
100454	55357.7	27132.1	200010	1
100455	145926	56464.1	200013	1
100456	68645.2	43061.7	200011	4
100457	137335	158764	200020	38
100458	67113.8	172895	200020	5
100459	192316	140151	200008	14
100460	195276	105375	200006	32
100461	84040.1	6173.15	200010	26
100462	176423	69920	200014	2
100463	110016	191403	200020	3
100464	89013	170349	200023	2
100465	160501	39321.9	200025	4
100466	53529.4	123654	200017	1
100467	195878	27680.5	200013	2
100468	185302	100114	200003	18
100469	41439.9	35320.3	200009	3
100470	175465	69301.9	200012	11
100471	94351.4	35886.8	200022	8
100472	54684.7	106240	200002	61
100473	139751	39774.9	200011	62
100474	4395.7	161361	200024	2
100475	54678.6	126287	200024	41
100476	82700.1	53288.4	200011	4
100477	74172	150290	200020	3
100478	63059.5	169869	200015	3
100479	24861	82827.2	200009	1
100480	93827.6	123073	200007	1
100481	68410.9	104249	200007	3
100482	108211	161678	200023	26
100483	91363.2	187365	200015	3
100484	71938.5	198285	200020	5
100485	101234	186508	200023	3
100486	121294	34038.8	200014	2
100487	145991	130677	200008	4
100488	50079.3	118883	200009	35
100489	55657.1	170851	200020	17
100490	109276	73650	200011	31
100491	36622.8	114595	200024	5
100492	130765	206624	200015	19
100493	44290.1	31380	200010	29
100494	85196.1	179811	200015	2
100495	129026	31379.7	200011	57
100496	167687	27193.8	200004	2
100497	57919.6	133047	200002	2
100498	93337.8	147527	200015	30
100499	47219.6	161927	200017	1
100500	22119.6	86476.3	200024	3
100501	98289	51190.4	200010	6
100502	93875.8	78085.4	200011	24
100503	104499	45399.4	200007	66
100504	131928	96917.6	200006	2
100505	95918.3	171933	200020	3
100506	38159.5	139772	200017	4
100507	30714	126949	200002	2
100508	69632.6	112249	200002	5
100509	103362	22080.8	200022	2
100510	51092	98385.9	200017	1
100511	108848	130806	200007	29
100512	180904	116953	200008	37
100513	34468.1	174228	200002	8
100514	56932.6	11839.8	200011	8
100515	49901.4	143515	200017	5
100516	72194.4	171470	200020	6
100517	203342	48034.7	200004	43
100518	54714.8	177253	200023	4
100519	52079.3	6974.38	200010	1
100520	104380	171827	200020	17
100521	67759	69834.5	200011	1
100522	64012.4	1002.5	200011	3
100523	163380	13948.6	200001	2
100524	111245	180890	200023	2
100525	67270.9	56750.1	200009	1
100526	79579.1	52909.3	200011	4
100527	142021	41015.7	200005	4
100528	198558	15768.8	200012	1
100529	41652.8	164795	200017	37
100530	41615.4	76853.8	200009	5
100531	94160.6	20106.3	200010	1
100532	48277.1	160780	200017	2
100533	59002.1	22130.8	200011	47
100534	105045	8197.78	200011	3
100535	30911.2	137571	200024	59
100536	55082	130604	200017	1
100537	61604.3	56671.2	200011	3
100538	95997.4	202991	200023	1
100539	33369.6	168463	200017	3
100540	55226.4	18290.6	200010	15
100541	87380.3	47029.5	200011	1
100542	138650	49844.2	200005	2
100543	71415.4	198519	200020	2
100544	165017	86387.7	200019	2
100545	18162.4	70997.3	200017	2
100546	21105.5	137669	200002	3
100547	55974.1	93816.8	200017	3
100548	154460	35463.1	200005	3
100549	111498	156016	200020	1
100550	109369	189928	200023	2
100551	154180	58485.3	200013	4
100552	176328	97755.2	200003	5
100553	137870	57373.7	200018	13
100554	25237.9	134925	200017	4
100555	53275.3	42669.4	200011	5
100556	37977.7	142713	200017	11
100557	183323	64579.1	200014	6
100558	210887	92272.8	200006	33
100559	160103	88720.6	200007	4
100560	70613.6	162774	200015	1
100561	137343	166280	200015	34
100562	30041.7	162879	200024	17
100563	105516	7735.41	200011	50
100564	87061.6	199276	200020	3
100565	36463.7	116016	200017	8
100566	29218.5	107121	200009	13
100567	100856	61268.8	200010	5
100568	47350.8	30527.5	200009	14
100569	126985	205411	200015	6
100570	10006.6	110554	200017	33
100571	140717	175603	200015	5
100572	56284.9	9224.19	200011	22
100573	113308	130146	200020	2
100574	126372	93184.3	200022	47
100575	45278.9	57820.7	200009	23
100576	93529	59402.9	200007	2
100577	151296	114725	200019	2
100578	49690.3	154667	200017	3
100579	104566	155084	200015	7
100580	84573.8	43560.7	200010	5
100581	152191	120321	200008	2
100582	131838	153741	200020	8
100583	15405.5	74553	200017	3
100584	25118.6	177203	200017	19
100585	60189.8	14838.5	200010	5
100586	101642	187489	200015	5
100587	61341.3	118525	200017	9
100588	14132.5	66876.7	200009	1
100589	51244.8	24625.7	200011	4
100590	153781	7796.4	200013	15
100591	196278	143807	200003	1
100592	206849	85564.9	200012	58
100593	141487	26342.6	200014	19
100594	199735	72494.9	200005	65
100595	122748	7315.62	200001	58
100596	173173	2244.43	200004	46
100597	66950.3	23324.2	200010	2
100598	84395.3	1125.43	200010	34
100599	96634.5	74573.8	200022	3
100600	109474	174669	200023	37
100601	194447	34820	200018	29
100602	84017.1	123548	200007	19
100603	50462.3	133036	200017	3
100604	71476.1	116215	200024	1
100605	172145	27553.1	200013	18
100606	84457	129494	200002	63
100607	56613.2	54769.7	200011	9
100608	45642.7	108035	200017	5
100609	190188	50578.4	200004	1
100610	177801	17188	200018	4
100611	8876.64	87803.6	200024	28
100612	30470.6	124596	200017	17
100613	132299	21622.3	200018	38
100614	152652	62772.8	200014	39
100615	139606	43628.9	200014	20
100616	118137	75185.2	200007	24
100617	47606.3	98848.9	200024	2
100618	8504.62	162225	200024	2
100619	162422	105773	200007	29
100620	161068	22901	200005	5
100621	78979.2	169837	200023	1
100622	6485.52	82830.3	200024	57
100623	161204	29619.8	200021	22
100624	46807.5	112041	200024	3
100625	159673	63999.4	200013	29
100626	210413	83913.3	200003	2
100627	192105	100153	200019	4
100628	26726.7	30141.3	200009	1
100629	33513.8	180488	200002	25
100630	116468	52881.7	200011	1
100631	124577	115884	200008	4
100632	75421.9	39020.7	200011	26
100633	205905	94925.2	200016	4
100634	33071.7	73890.6	200002	15
100635	107334	176729	200015	3
100636	111846	207351	200023	58
100637	39129.7	30534.7	200010	10
100638	67238	36293.4	200009	2
100639	79112.3	197361	200015	3
100640	164387	35876.2	200005	10
100641	104186	178255	200015	1
100642	57557.3	119596	200024	33
100643	62183.1	187861	200023	1
100644	71073.7	105507	200009	9
100645	109306	122961	200020	34
100646	179800	135558	200019	3
100647	196355	109795	200019	63
100648	123819	190519	200015	7
100649	139355	169622	200020	8
100650	90777.7	70813.4	200022	3
100651	205610	20687.5	200004	38
100652	169333	65322.1	200008	3
100653	114936	42473.4	200005	2
100654	133121	146991	200020	11
100655	45919.3	33408.9	200009	21
100656	128992	178648	200015	4
100657	191706	88405.5	200012	1
100658	63536.9	134926	200024	3
100659	49210.4	42546.8	200011	5
100660	202685	33434.6	200021	5
100661	55176.3	38695.4	200009	1
100662	95735	55900.3	200011	5
100663	72383.7	184279	200023	25
100664	102121	17240.1	200022	2
100665	48038.3	162788	200024	2
100666	102105	190738	200015	35
100667	120846	195763	200015	4
100668	31676.8	100256	200002	33
100669	149825	31455.6	200004	2
100670	32664.6	169486	200002	5
100671	77822.1	203137	200023	22
100672	129511	159407	200015	5
100673	117144	55389.6	200022	2
100674	185876	49672.9	200012	2
100675	120367	198030	200015	11
100676	67499.8	198182	200020	3
100677	80581.4	72303.3	200022	6
100678	26980.5	115229	200017	1
100679	19649.7	170213	200002	25
100680	40200.3	156394	200024	13
100681	194356	13732.4	200001	28
100682	35757.8	101523	200024	23
100683	183177	24805.7	200005	1
100684	132194	182276	200015	5
100685	23089.3	132182	200002	3
100686	197618	138583	200006	4
100687	93336	66338.8	200007	3
100688	33717.8	78578.9	200024	21
100689	60753.4	93054.5	200009	7
100690	170772	19605.7	200025	4
100691	137085	51436.8	200018	25
100692	164346	38506.1	200013	66
100693	177068	2127.5	200005	1
100694	101216	210558	200015	3
100695	121537	49927.1	200022	51
100696	209171	131318	200006	5
100697	5587.85	158303	200002	2
100698	185126	30656.3	200021	1
100699	169650	80918.1	200025	2
100700	82855.7	182982	200020	65
100701	29844.3	127012	200002	5
100702	121498	144596	200015	22
100703	111629	50265.6	200010	8
100704	173222	6051.65	200018	5
100705	155560	84134.1	200019	3
100706	56795.1	116940	200009	27
100707	87641.4	95915.2	200022	2
100708	99706.6	169658	200023	13
100709	204292	70819.4	200013	4
100710	143278	49808.3	200013	3
100711	133705	202546	200015	16
100712	34308	47405.5	200009	4
100713	116145	9008.35	200001	37
100714	90665.2	166333	200015	18
100715	97937.5	17955.6	200010	5
100716	113325	129091	200020	43
100717	59795	31197	200009	6
100718	172762	73096.3	200005	26
100719	29727.2	180692	200024	29
100720	27728.3	87274	200002	24
100721	144402	61876.8	200025	1
100722	157195	123724	200006	4
100723	157708	9295.45	200013	31
100724	99332	164452	200023	66
100725	63889.5	51215.5	200010	17
100726	38590.8	168079	200017	28
100727	179325	101308	200008	5
100728	43454.8	154018	200002	22
100729	89117.8	99097.8	200022	1
100730	191594	66943.4	200005	34
100731	119571	163887	200020	44
100732	110472	196823	200020	1
100733	156561	77193.9	200006	23
100734	167406	90254.1	200013	4
100735	13759.4	155325	200002	15
100736	71518.1	190421	200015	35
100737	65368.8	27999.4	200011	4
100738	58047.6	51756.2	200011	41
100739	110510	176447	200023	1
100740	63479.4	35683.2	200009	5
100741	105217	58677.3	200022	4
100742	92137	61886.2	200022	26
100743	81254.3	493.52	200010	1
100744	22283	67063.3	200009	34
100745	134356	45491.8	200018	37
100746	31717.7	54699.8	200009	3
100747	74711.6	37271	200011	31
100748	124936	22161.7	200004	4
100749	28498.9	25923.3	200009	34
100750	19785	145743	200017	5
100751	46577.3	154836	200024	1
100752	91021.4	127254	200015	11
100753	135976	26825.1	200004	4
100754	42386	44709.2	200011	14
100755	9335.49	66850.9	200009	2
100756	139623	79594.1	200007	35
100757	47700.6	12183.6	200011	4
100758	96008.4	168043	200023	5
100759	81843.7	201778	200015	2
100760	33685.2	61896.7	200022	4
100761	8014.06	161818	200017	3
100762	76254.3	154446	200023	8
100763	47674.3	95874.8	200017	1
100764	107111	166536	200023	2
100765	14370.7	153105	200017	4
100766	54020.4	2195.2	200010	5
100767	84824.7	38276.1	200010	52
100768	208042	26507.8	200012	66
100769	13816.5	48255.9	200009	1
100770	139214	20907.6	200018	30
100771	34231.8	153121	200017	3
100772	186369	778.88	200001	1
100773	36323.9	168327	200024	7
100774	197472	46580.3	200013	3
100775	95815.1	12474.5	200022	43
100776	97649.1	100482	200007	3
100777	128733	38084.7	200013	1
100778	181088	87284.9	200005	4
100779	68847.2	17864.9	200011	23
100780	129702	55424.4	200005	1
100781	31976	161037	200024	3
100782	163597	112313	200003	2
100783	54981.8	47353.1	200011	3
100784	198509	421.43	200004	23
100785	149649	20251.1	200014	1
100786	57415.7	98358.4	200009	13
100787	171437	93854.3	200008	17
100788	117037	37083.5	200005	54
100789	72666.4	77855.6	200010	18
100790	45997.4	156700	200002	27
100791	49947.4	122517	200024	24
100792	61848.1	150819	200024	66
100793	67198.7	167210	200020	2
100794	105048	200139	200015	22
100795	107688	181985	200020	7
100796	92047.1	93260.6	200007	3
100797	38957	123324	200002	5
100798	76856.8	185829	200015	42
100799	111591	128477	200023	2
100800	180121	31959.4	200004	2
100801	91129.4	84906.1	200007	4
100802	128236	25762.4	200011	31
100803	2554.78	126226	200002	4
100804	8687.55	86014.2	200002	4
100805	22020.3	37118.3	200009	23
100806	56552.6	41856.3	200009	3
100807	145825	153574	200015	10
100808	129138	167453	200015	17
100809	38709.3	138244	200024	32
100810	102503	63802.9	200011	17
100811	60876.6	66781	200010	33
100812	46891	17193.7	200009	9
100813	32914.1	43271.4	200010	47
100814	77028.2	41043.2	200010	1
100815	191592	54956	200016	4
100816	38326.3	147479	200017	2
100817	77035.1	126927	200017	3
100818	104146	61906.3	200022	4
100819	98498.6	25672.1	200011	27
100820	103056	115623	200015	19
100821	144458	52285.8	200005	4
100822	52318.6	57100.8	200011	66
100823	17899.7	74075.2	200009	5
100824	16228.2	142962	200017	42
100825	129424	33092.9	200013	59
100826	81594.9	197802	200015	18
100827	60695.6	192333	200020	2
100828	28685.1	177104	200002	66
100829	115416	19045.9	200011	1
100830	49959.9	168257	200015	2
100831	6757.43	144958	200024	5
100832	31839.3	28732	200010	1
100833	73405.6	92534.3	200022	27
100834	174849	41191.3	200021	3
100835	140442	19906.8	200025	60
100836	183143	15579.4	200001	4
100837	75069.7	193578	200023	1
100838	45113.4	54506.6	200022	2
100839	32364.7	146027	200002	1
100840	93865.9	50127.7	200010	3
100841	160752	45210	200004	66
100842	162093	15949.9	200013	17
100843	180223	115520	200003	17
100844	202533	33658	200004	29
100845	73094.4	174583	200020	5
100846	102073	196703	200023	5
100847	149043	89287.3	200008	4
100848	165934	64890.7	200003	4
100849	15303.7	144397	200024	15
100850	120397	163761	200023	20
100851	152047	4268.16	200014	2
100852	143943	112029	200008	2
100853	150976	96231.6	200008	3
100854	136499	182053	200023	18
100855	91038	81216.6	200011	1
100856	38612.6	173381	200002	32
100857	158941	69421.7	200006	1
100858	88845.3	82904.1	200010	3
100859	183809	108007	200008	3
100860	168989	58022.4	200012	5
100861	90601.9	142706	200020	1
100862	120306	195303	200020	5
100863	90757.7	34736.6	200010	40
100864	108465	204371	200015	13
100865	193933	130566	200019	4
100866	92830.4	627.22	200011	3
100867	42792.6	16852.2	200009	1
100868	97288.1	69253.2	200009	14
100869	62799.9	187808	200020	4
100870	18295.8	137400	200017	11
100871	137025	32430.8	200018	16
100872	115690	166798	200023	1
