ID	X_COORD	Y_COORD	EP_ID	STUDENT_COUNT
100309	94244.6	147834	200026	28
100310	49937	6674.87	200033	3
100311	201043	128005	200049	3
100312	67043.8	133838	200044	32
100313	10141.9	201018	200037	1
100314	75140.2	127336	200048	35
100315	182055	8567.97	200016	33
100316	204008	33465.8	200016	2
100317	192404	120036	200049	4
100318	135429	18806.7	200011	5
100319	66456.1	31010.3	200038	34
100320	182863	14789.2	200045	5
100321	47750.8	167104	200036	2
100322	142706	7344.66	200017	11
100323	105891	155597	200047	21
100324	21144.5	173899	200013	42
100325	124598	53780.2	200040	4
100326	138106	174012	200014	22
100327	48102	55744.3	200038	5
100328	156487	3533.04	200005	4
100329	205372	16950.3	200011	43
100330	209643	43500.9	200045	32
100331	196950	10273.3	200010	1
100332	183755	168112	200025	3
100333	41732.8	20232.5	200032	1
100334	202817	165432	200027	31
100335	132951	8364.71	200017	19
100336	174459	115601	200007	1
100337	151731	170511	200015	36
100338	43392	124158	200036	24
100339	26276.2	153699	200036	1
100340	130303	201433	200015	27
100341	29828.4	44224.8	200012	2
100342	64027.9	14614.5	200032	11
100343	47238.7	75947	200041	3
100344	102419	81193.9	200008	3
100345	43245.9	130126	200001	3
100346	97177.7	146894	200026	7
100347	167065	99628.9	200024	28
100348	93501.1	45205.3	200032	2
100349	138792	6970.07	200017	29
100350	81277.7	56496	200038	16
100351	16181.8	46864.8	200022	24
100352	61456.8	23209.7	200038	7
100353	8373.36	80943.2	200041	28
100354	104274	42434	200005	20
100355	186633	85110.1	200024	3
100356	189719	104340	200049	5
100357	62272.5	26026.3	200022	5
100358	146603	63639.3	200029	46
100359	191119	66182.9	200029	47
100360	100983	144427	200042	13
100361	173438	83561.2	200004	1
100362	118850	16947.6	200008	3
100363	192089	116208	200024	11
100364	15025.8	200032	200021	18
100365	181584	25594.3	200011	2
100366	127958	38927.5	200010	15
100367	103428	20899.5	200005	5
100368	171841	77312.8	200004	19
100369	120946	134368	200020	3
100370	161659	65280.3	200029	44
100371	153472	167884	200006	1
100372	191033	138590	200024	3
100373	121831	111699	200047	8
100374	41324.6	82892.3	200041	42
100375	203243	92548.4	200049	5
100376	40300.9	143565	200013	4
100377	81506.3	19251.6	200005	4
100378	125491	70181.5	200008	2
100379	44898.5	89826.5	200041	9
100380	192474	162821	200028	3
100381	60617.7	19641.6	200032	6
100382	169662	135292	200035	37
100383	162488	113369	200049	12
100384	29511.6	67293.1	200003	26
100385	153068	100529	200035	34
100386	146567	53169.7	200040	5
100387	193287	82960.6	200004	5
100388	147692	134879	200047	19
100389	97793.2	122644	200031	28
100390	206418	150859	200028	6
100391	34732	48165.4	200038	11
100392	181991	117369	200004	3
100393	53905.2	128318	200013	3
100394	10703.2	37359.3	200022	5
100395	36113.6	121224	200002	4
100396	174669	10453.3	200016	21
100397	181900	210472	200027	5
100398	129196	19463.3	200005	1
100399	98237.7	29809	200032	11
100400	191436	76639.4	200039	1
100401	172643	12278.7	200010	4
100402	121380	24136.1	200005	27
100403	157338	99834.3	200034	4
100404	69973	88878.7	200030	3
100405	56926.3	154605	200026	2
100406	197725	138482	200007	12
100407	199095	109692	200049	30
100408	37678.7	125319	200013	3
100409	52726.7	136183	200048	5
100410	152242	178420	200015	2
100411	57784.9	108822	200048	1
100412	102781	208724	200047	22
100413	131941	104909	200040	4
100414	139279	124318	200014	4
100415	75121.7	102695	200031	48
100416	199857	85024.8	200016	4
100417	191240	111462	200035	22
100418	57327	7335.82	200033	11
100419	54081.8	61054.7	200018	5
100420	46011.3	194594	200021	1
100421	32726.5	178377	200013	2
100422	21873.9	17353.1	200038	32
100423	164768	87135.6	200029	1
100424	11444.2	116557	200043	3
100425	168549	40509	200029	4
100426	118090	111243	200020	2
100427	30263	37289.1	200046	5
100428	40476.2	27829.1	200033	4
100429	59981.3	103417	200001	52
100430	158866	80483.8	200034	2
100431	117764	56416.5	200008	46
100432	191735	20484.8	200045	22
100433	41732.5	136357	200030	5
100434	203434	22696.3	200045	2
100435	204145	128429	200024	2
100436	105805	12928.6	200005	3
100437	202219	129581	200035	1
100438	67827	19924	200032	4
100439	938.77	15626.3	200033	2
100440	201269	175115	200024	13
100441	81600.2	56505.6	200018	1
100442	70246	167700	200042	17
100443	70556.7	64715.2	200046	4
100444	210299	156279	200028	14
100445	201269	155512	200023	24
100446	107049	151446	200042	3
100447	16889.2	181838	200037	3
100448	17104.1	177536	200037	51
100449	23477.7	71166.1	200003	14
100450	51771.9	168007	200002	3
100451	192080	17382.1	200010	2
100452	170723	25113.2	200005	1
100453	138211	14199.3	200005	5
100454	39195.8	185017	200036	5
100455	43790.8	54870.6	200003	1
100456	113026	117349	200014	53
100457	134496	15871.5	200005	1
100458	160506	204205	200028	2
100459	51403.2	11882	200038	3
100460	55670.8	148671	200036	4
100461	199461	37042.6	200016	31
100462	17130	55006.1	200003	20
100463	206346	165401	200007	17
100464	34723.8	90282.3	200041	4
100465	7164.47	210433	200021	4
100466	211162	167921	200023	17
100467	81780.8	133552	200031	1
100468	58306.2	122041	200026	24
100469	201789	210097	200028	4
100470	195802	145282	200039	1
100471	165112	203582	200028	4
100472	43572.1	84982.2	200041	2
100473	128389	38256.3	200010	2
100474	138754	33604.7	200008	2
100475	75722.9	2945.03	200018	10
100476	69136.3	122713	200048	16
100477	163149	132649	200027	4
100478	12372.1	199239	200021	3
100479	66488.3	112432	200001	20
100480	78812.5	2590.27	200018	5
100481	201085	115750	200025	6
100482	70731.4	192077	200050	19
100483	105883	26616.7	200017	6
100484	108828	175880	200019	2
100485	167502	54218.1	200045	3
100486	79079.8	129235	200047	4
100487	39090.4	187298	200050	14
100488	209636	114456	200007	20
100489	199337	107156	200024	3
100490	188936	103409	200049	43
100491	164747	42571.5	200045	3
100492	65628	32916.1	200032	5
100493	159173	18468.9	200045	4
100494	102830	183821	200019	5
100495	29725.7	37044.5	200022	7
100496	208995	210704	200028	4
100497	2431.57	57213.5	200003	5
100498	62729.3	179922	200036	2
100499	209409	14514.8	200045	29
100500	164802	113873	200007	15
100501	209278	159786	200028	9
100502	34205.4	133067	200002	3
100503	159708	96492.9	200040	5
100504	155143	191405	200027	28
100505	23581.9	60307.7	200003	34
100506	107100	155647	200047	5
100507	198476	183401	200023	4
100508	127608	133829	200047	1
100509	198091	128628	200027	5
100510	166026	165230	200027	25
100511	70106.9	157859	200031	1
100512	182783	165064	200027	20
100513	106857	25929.5	200017	1
100514	10016.5	160912	200043	28
100515	102823	25612.1	200018	1
100516	117284	6815.76	200010	1
100517	133824	97777.5	200009	2
100518	10192.4	60941	200003	2
100519	183992	155933	200039	23
100520	22412.6	118214	200046	51
100521	207777	93518.7	200024	3
100522	98715.9	166750	200026	4
100523	136062	56714.8	200040	5
100524	162352	108335	200034	4
100525	38419.8	32047.9	200018	3
100526	160687	65262.7	200008	26
100527	189653	52276.5	200049	1
100528	14511.3	33723.6	200022	33
100529	161802	6827.03	200005	53
100530	51346.4	179918	200036	26
100531	195122	67109.1	200039	14
100532	106284	136041	200042	3
100533	108234	195593	200019	2
100534	13316.3	146175	200013	3
100535	196011	198184	200023	2
100536	5369.72	24672.1	200022	3
100537	163058	79947.8	200040	18
100538	142124	79093.3	200040	32
100539	14613.6	17977.1	200033	53
100540	67090.1	115095	200041	37
100541	61050.4	143441	200048	2
100542	14147.6	125021	200002	5
100543	62804.4	137528	200048	4
100544	147201	137300	200004	2
100545	84886.8	88384.7	200046	5
100546	182113	205968	200023	15
100547	164769	204389	200015	6
100548	172955	24058	200011	1
100549	88881.6	47905.1	200018	4
100550	139506	61936	200040	1
100551	9055.79	130605	200037	3
100552	33132.7	33812	200022	1
100553	117122	20325.1	200010	1
100554	170557	33136.4	200045	1
100555	91268.4	178987	200036	24
100556	203889	153894	200025	4
100557	203187	200724	200023	5
100558	187923	131903	200039	5
100559	14086.9	40605.7	200032	4
100560	201226	154164	200025	5
100561	73200.5	29995.7	200038	2
100562	63107.6	203803	200050	11
100563	204054	128551	200007	1
100564	34904.4	204313	200037	8
100565	161999	208949	200028	31
100566	62479.5	186260	200037	5
100567	199117	145703	200049	20
100568	178473	110952	200039	44
100569	52200.8	199510	200050	3
100570	27794.9	151126	200013	16
100571	170618	112993	200034	48
100572	172705	132766	200049	32
100573	91757.2	180951	200019	1
100574	208264	26573.6	200016	4
100575	22387.9	115797	200002	22
100576	196786	155438	200023	56
100577	183262	166282	200028	26
100578	111118	67647.1	200008	18
100579	111436	20757	200005	23
100580	84739.4	168283	200014	5
100581	15498.1	70019.7	200003	10
100582	188073	132724	200039	35
100583	70869.8	115104	200044	2
100584	39075.4	89741.7	200048	4
100585	185437	106471	200035	2
100586	161173	30336.7	200029	5
100587	182327	43817.8	200029	4
100588	56530.3	201452	200050	43
100589	144658	159399	200027	4
100590	27651.1	112846	200013	4
100591	155847	176803	200015	53
100592	23169.8	26022.8	200022	11
100593	201349	169826	200006	5
100594	178904	33528.3	200045	4
100595	135727	97258.1	200009	4
100596	192723	170535	200027	11
100597	62435	136837	200031	5
100598	120024	143701	200026	4
100599	174655	18849.2	200016	1
100600	103958	35812.3	200008	26
100601	131519	146087	200020	20
100602	75137.8	65922.8	200018	2
100603	33821.8	104383	200043	46
100604	118841	49188.3	200017	4
100605	85274.1	142470	200026	4
100606	55809.6	80352.7	200046	22
100607	45935.4	88954.2	200041	8
100608	209440	22221.7	200010	5
100609	36969.6	69039.9	200048	4
100610	55002.2	70036.1	200012	1
100611	136962	174097	200035	27
100612	91901.3	97821.5	200031	2
100613	175788	134581	200007	11
100614	87455.6	132473	200026	28
100615	116667	14432.2	200005	30
100616	144997	10283.6	200010	13
100617	41819.5	5178.41	200032	26
100618	209003	18597.1	200016	1
100619	22093.7	76957.1	200012	6
100620	79993.5	108309	200026	2
100621	55878.2	105717	200048	2
100622	198897	12891.8	200016	26
100623	75734	70246.7	200001	2
100624	100953	52880.4	200017	11
100625	14558.5	71296.1	200003	1
100626	163990	93033.1	200004	2
100627	59459.5	49090.6	200032	2
100628	101890	12219.1	200032	22
100629	196301	104430	200007	29
100630	83290.8	114554	200048	5
100631	103087	96318.4	200008	4
100632	856.61	25130.9	200022	4
100633	36769.6	58769.1	200041	41
100634	186210	189733	200025	28
100635	126021	151744	200009	2
100636	58731.3	107304	200001	4
100637	168852	46432.8	200029	1
100638	150225	114485	200035	30
100639	161481	121856	200035	1
100640	185979	103847	200007	2
100641	144041	171079	200006	24
100642	155609	83601.9	200004	32
100643	59455.8	177747	200019	3
100644	137269	52904.2	200040	41
100645	63658.2	122298	200044	35
100646	823.45	117666	200002	2
100647	139944	9535.16	200011	2
100648	139222	27293.7	200010	1
100649	186839	81200.4	200034	4
100650	186375	117404	200024	54
100651	203735	163374	200027	5
100652	154511	165932	200023	6
100653	30228.2	68004.9	200046	4
100654	175719	165434	200027	34
100655	205927	136851	200039	2
100656	207841	101193	200039	20
100657	7997.29	30827.9	200033	3
100658	72234.1	114026	200001	11
100659	170782	19102	200010	4
100660	209824	46727.8	200016	5
100661	169632	200385	200015	1
100662	23426.5	116735	200002	3
100663	109429	146088	200026	2
100664	1106.7	97638.2	200030	1
100665	125532	38813.1	200010	17
100666	205512	56835.5	200016	48
100667	110538	175339	200047	26
100668	139602	91111	200004	29
100669	199993	158924	200025	3
100670	150233	18299	200010	1
100671	90766.5	28411.5	200038	3
100672	189529	150519	200024	31
100673	210689	82950.7	200049	35
100674	46525.9	202580	200050	3
100675	13625.7	96551.2	200001	37
100676	115938	29084.5	200017	9
100677	205135	121336	200039	21
100678	180685	146901	200039	5
100679	143422	111005	200004	1
100680	195979	161963	200028	3
100681	163090	136334	200015	5
100682	203680	38621.2	200016	2
100683	18871.7	177519	200037	4
100684	207015	177336	200006	4
100685	160064	91922.3	200020	18
100686	154967	89886.8	200004	45
100687	13041.2	17099.7	200033	27
100688	23710.1	163951	200021	20
100689	154157	89644.2	200004	3
100690	204321	168838	200028	40
100691	40830.9	29678.1	200022	4
100692	196354	33106.5	200016	6
100693	28715.7	153937	200037	8
100694	206951	10304	200045	2
100695	151273	36553.7	200010	30
100696	101136	132675	200026	1
100697	895.99	203855	200037	3
100698	16628.5	200732	200050	5
100699	160067	27349.6	200005	18
100700	198616	39359.4	200016	30
100701	26700.7	24754.3	200033	4
100702	201862	210543	200028	21
100703	41525.2	47913.1	200030	3
100704	20854.3	106371	200043	1
100705	120297	30695.2	200005	36
100706	13541.9	158065	200013	5
100707	53671.7	203592	200036	3
100708	42469.1	45894.9	200022	1
100709	113665	178779	200015	1
100710	211006	14645.8	200016	1
100711	162957	22898.1	200011	5
100712	150323	151541	200015	21
100713	31276.1	47298.6	200012	16
100714	54181.6	130458	200048	5
100715	139767	12098.4	200011	3
100716	151885	2804.04	200011	1
100717	106338	19472.6	200032	3
100718	77589.8	167120	200031	4
100719	31786.3	137523	200013	5
100720	105992	101223	200031	34
100721	136955	53010.3	200008	3
100722	17136.8	43534.8	200003	4
100723	46634.1	134190	200026	5
100724	104348	189766	200042	27
100725	13682.8	100439	200001	22
100726	200987	188529	200025	1
100727	18684.8	48624.3	200003	1
100728	179342	157354	200025	5
100729	186082	206596	200027	16
100730	178364	52460.2	200049	53
100731	55296.7	203984	200050	1
100732	187957	135409	200024	4
100733	56595	125437	200046	27
100734	49800.2	161882	200036	4
100735	54210.3	52206.5	200038	4
100736	15072.9	134256	200043	3
100737	16832.1	6743.35	200033	1
100738	152417	198964	200028	2
100739	46.44	66190.9	200046	16
100740	140472	149778	200015	12
100741	168640	107107	200035	45
100742	176869	71575.6	200029	5
100743	112323	175849	200019	3
100744	188104	79611.9	200039	45
100745	118681	30684.5	200040	10
100746	70652.7	67416.7	200030	4
100747	149469	191486	200027	1
100748	84611.3	87363.4	200031	54
100749	93180.7	24936.5	200018	1
100750	164641	138335	200020	5
100751	39700.2	15225.2	200003	25
100752	16690.9	56590.8	200033	28
100753	151717	37762.3	200010	4
100754	196154	987.13	200016	3
100755	163987	6260.77	200011	3
100756	15055.6	44240.4	200003	3
100757	91909.5	193126	200026	36
100758	176369	182178	200006	1
100759	110262	153305	200042	1
100760	104865	98677.1	200001	2
100761	111519	82627.4	200008	2
100762	79301.4	90326.8	200048	45
100763	9980.2	28783.2	200018	3
100764	115930	158155	200047	6
100765	125366	36695.3	200005	2
100766	138310	80775.7	200040	1
100767	196388	29998.9	200045	2
100768	138672	42223.4	200009	2
100769	28563.8	10324.3	200018	2
100770	45504	132608	200043	8
100771	112699	67672.9	200040	3
100772	28431.2	39698.4	200003	2
100773	143455	64613.1	200040	1
100774	54651.5	210458	200050	3
100775	173842	121761	200049	3
100776	29747.4	15278.9	200003	39
100777	139719	108459	200009	51
100778	26280.6	110801	200002	1
100779	79861.5	7650.57	200032	3
100780	33232.2	68842.3	200041	1
100781	93319.1	44469.2	200018	1
100782	187717	17922	200010	3
100783	35889.7	145279	200013	26
100784	207479	209150	200025	19
100785	41745.9	58408.4	200038	1
100786	195258	52947.5	200016	1
100787	77555.5	102308	200046	25
100788	53464.3	27801.5	200018	5
100789	7794.81	21483.7	200003	3
100790	16952.6	146951	200013	2
100791	81598.9	136117	200014	10
100792	80516.1	150326	200047	3
100793	173735	120225	200034	39
100794	197251	110060	200039	3
100795	95899.2	141585	200031	4
100796	111163	8226.95	200008	2
100797	189294	143690	200023	5
100798	126349	122276	200020	54
100799	141927	144588	200009	9
100800	58762.1	125722	200043	1
100801	9780.1	18725.5	200003	4
100802	119742	165508	200042	18
100803	12239	54049.8	200033	4
100804	18017	71407.3	200012	2
100805	133136	15031.7	200005	26
100806	99004.3	140925	200035	3
100807	189069	70460.8	200016	4
100808	2311.24	163236	200013	1
100809	147603	121517	200024	19
100810	19117	118047	200048	15
100811	186949	183836	200023	37
100812	46026.3	183286	200021	4
100813	125156	51491.5	200040	3
100814	171467	93974.3	200035	18
100815	155268	90101.3	200009	4
100816	63893.1	43655.3	200038	30
100817	42327.2	117347	200044	1
100818	138619	18597.9	200011	30
100819	34557	158639	200048	42
100820	198702	117995	200034	19
100821	48980.9	178835	200036	25
100822	87709.8	40994.6	200017	4
100823	133132	34599.3	200010	5
100824	21781.8	205170	200050	24
100825	35322	55168.1	200022	5
100826	147028	71975.6	200040	1
100827	63953.8	179729	200050	2
100828	14507.6	30605.8	200022	8
100829	25255.6	78656.4	200030	1
100830	3881.38	16775.6	200022	2
100831	164188	66521.1	200029	1
100832	127634	63812.7	200040	17
100833	61977.6	62427.1	200030	5
100834	170849	113730	200024	38
100835	176590	184371	200028	4
100836	62569.5	34710.1	200032	1
100837	85355.4	158276	200026	1
100838	17942.8	208849	200021	1
100839	197433	43045.3	200029	33
100840	94554.8	7960.77	200017	5
100841	56541.8	99690.6	200044	4
100842	194943	48377.3	200029	53
100843	54698.1	209128	200050	1
100844	87890	167771	200019	20
100845	166355	44244.5	200045	2
100846	209770	96828.5	200049	1
100847	204326	169708	200023	5
100848	168519	147386	200034	2
100849	21756.4	2837.25	200038	28
100850	74326.7	121743	200031	23
100851	74026	18008.8	200032	4
100852	187849	140851	200007	1
100853	154172	87020.1	200004	2
100854	11716.9	37079.8	200018	22
100855	162975	120606	200035	4
100856	34610.9	135122	200002	1
100857	207895	17503.1	200016	1
100858	110265	204201	200047	2
100859	157917	77413.4	200040	5
100860	67683.8	72634.2	200041	3
100861	172128	72557.5	200029	7
100862	107549	67708.8	200008	5
100863	187049	69826.4	200040	8
100864	198718	133438	200025	2
100865	162012	178623	200025	5
100866	70526	111003	200048	41
100867	66401.2	115607	200001	2
100868	46071.6	198510	200050	32
100869	204438	159560	200007	2
100870	31030.8	47208.7	200003	1
100871	198001	165563	200007	51
100872	49302.7	119112	200048	3
100873	177904	190206	200028	1
100874	158177	78802.2	200004	1
100875	100495	138094	200026	2
100876	85960.6	26087.8	200017	4
100877	13797.8	183343	200037	1
100878	34781.3	165491	200036	1
100879	176040	153629	200020	3
100880	170614	101547	200024	4
100881	9491.21	640.44	200033	2
100882	9438.92	210685	200050	5
100883	52859.5	112073	200041	24
100884	132953	168202	200019	31
100885	57587.2	136884	200001	10
100886	3806.97	185542	200036	5
100887	12049.3	200481	200021	3
100888	79104.6	162036	200047	4
100889	116588	118361	200026	52
