ID	X_COORD	Y_COORD	EP_ID	STUDENT_COUNT
100308	202108	135492	200009	3
100309	50147.6	132222	200002	4
100310	66743.5	129891	200006	17
100311	25986.8	40125.4	200007	1
100312	98534.7	138289	200010	15
100313	193428	11219.4	200005	12
100314	168980	178830	200001	3
100315	33061.9	17223.4	200011	5
100316	195421	116064	200003	1
100317	131378	104906	200003	5
100318	57363.3	32963.4	200011	5
100319	193439	194767	200009	5
100320	169492	181661	200001	3
100321	107032	19558.6	200012	1
100322	73952.9	20378	200011	1
100323	149967	78233.3	200003	52
100324	202481	186879	200001	4
100325	34880.5	19768.1	200011	5
100326	77975.8	41460.2	200006	5
100327	159816	10288.3	200005	3
100328	124232	131306	200010	3
100329	129189	148853	200004	9
100330	39158.8	132198	200002	2
100331	145931	149625	200003	41
100332	176348	96054	200008	4
100333	85271.6	83636.5	200006	4
100334	204264	1099.26	200005	3
100335	119282	121252	200006	12
100336	137294	21826	200012	22
100337	15543.9	155665	200004	4
100338	59819.7	103637	200006	3
100339	206974	154482	200009	66
100340	192788	141017	200009	5
100341	143617	105132	200008	4
100342	195993	44171.2	200008	3
100343	73529.5	12481.9	200011	13
100344	146622	158175	200009	2
100345	155094	170947	200001	2
100346	34238.1	12601.6	200011	1
100347	201342	109295	200003	66
100348	70625.3	126241	200002	2
100349	207558	8905.33	200005	6
100350	89467.8	161855	200004	66
100351	81787.6	96651.5	200006	4
100352	201862	23514.1	200005	40
100353	197437	151088	200009	16
100354	155499	176450	200001	16
100355	48396.9	109371	200002	39
100356	195148	39582.8	200005	38
100357	72784.2	77302.9	200002	31
100358	63964	76033.4	200007	1
100359	155131	100852	200010	19
100360	124318	14542.2	200012	38
100361	93574	132209	200002	3
100362	179871	144609	200003	26
100363	156039	14341.3	200005	12
100364	207186	196440	200009	4
100365	87862.9	41181.6	200006	5
100366	152362	175937	200001	4
100367	119505	1598.7	200012	3
100368	52393.2	2618.94	200011	5
100369	86754.7	160606	200002	23
100370	71066	92771.4	200002	4
100371	205754	24248	200005	24
100372	123162	116808	200010	5
100373	114496	126355	200003	2
100374	102746	158867	200002	6
100375	125818	7325.58	200012	2
100376	121862	139893	200003	4
100377	28419.5	35260.3	200011	15
100378	152043	148150	200010	4
100379	133097	129010	200003	2
100380	171437	125006	200003	3
100381	61079.8	7339.77	200012	14
100382	54151.1	107796	200002	4
100383	149055	125780	200010	4
100384	204264	151950	200009	3
100385	77701.6	2682.4	200011	4
100386	32095.3	35578.6	200011	5
100387	102965	122452	200010	3
100388	176355	62243.6	200008	2
100389	67046.1	113846	200006	66
100390	139984	132612	200001	26
100391	204712	130386	200009	5
100392	155618	175255	200001	1
100393	117274	43449.7	200012	2
100394	151888	191517	200001	4
100395	120074	24711.8	200012	5
100396	28763.2	73.74	200011	4
100397	122830	180660	200001	3
100398	177753	189983	200009	25
100399	130169	132697	200010	11
100400	172442	201973	200001	3
100401	79405.3	132752	200004	5
100402	47370.8	141474	200004	3
100403	147889	138715	200003	1
100404	110399	64329.4	200006	5
100405	57072	115115	200006	5
100406	200180	106676	200009	7
100407	128400	6082.19	200012	15
100408	89746	123340	200006	3
100409	133985	146538	200003	45
100410	58881	111911	200002	3
100411	195883	8897.1	200005	60
100412	204095	28214.1	200005	22
100413	183279	63605.2	200008	4
100414	84289.2	86074.6	200002	28
100415	187101	7041.54	200005	2
100416	42778.6	59471.1	200007	5
100417	99392.8	65963.1	200006	5
100418	101813	128466	200002	13
100419	184295	180878	200001	2
100420	72196.7	159298	200004	3
100421	90336.1	82882.5	200002	18
100422	57069.8	6000.75	200007	3
100423	51605.5	130485	200004	4
100424	199492	171307	200009	5
100425	132918	40645.7	200012	5
100426	41641.6	82571.5	200006	5
100427	41735.8	17567.6	200011	5
100428	103220	137604	200010	23
100429	43667	52697.1	200007	39
100430	78617.9	157615	200004	2
100431	93991.2	112438	200006	3
100432	153844	210117	200001	1
100433	210943	6961.19	200005	18
100434	86504.7	135627	200002	43
100435	60652	20127.3	200007	1
100436	192733	127111	200008	3
100437	88514.5	69688.5	200006	1
100438	200148	99400.1	200008	17
100439	163016	124698	200003	4
100440	92769.3	103686	200006	4
100441	62783.9	92081.6	200006	52
100442	62248.1	36863.7	200007	4
100443	127944	131438	200010	30
100444	210871	10839.1	200005	66
100445	175947	183393	200001	3
100446	154788	175533	200001	9
100447	72547.3	7035.51	200011	36
100448	20581.2	2912.69	200011	3
100449	128445	105876	200010	2
100450	124194	192856	200001	1
100451	68449	100733	200002	3
100452	97018.8	164234	200004	5
100453	22927.7	65282.1	200007	19
100454	53847.7	47992	200007	17
100455	139880	164164	200003	28
100456	91716.4	41906.4	200007	17
100457	73906	16414.5	200011	11
100458	161509	14097.5	200012	3
100459	64460.3	165605	200004	3
100460	100671	163584	200002	4
100461	194586	196219	200009	32
100462	79774.1	132776	200002	13
100463	185636	169514	200009	4
100464	148532	102555	200008	4
100465	115282	122360	200002	42
100466	200798	92736.5	200008	20
100467	126402	141354	200010	4
100468	197084	125451	200003	8
100469	158915	209474	200001	25
100470	124078	3816.14	200012	15
100471	74646.7	70173.8	200006	5
100472	138520	171174	200001	15
100473	129792	101851	200008	5
100474	154715	126091	200003	4
100475	87018.3	197962	200004	5
100476	181929	45689.9	200008	3
100477	203228	154868	200009	42
100478	22175.2	35373.4	200007	21
100479	157205	77516.2	200008	12
100480	80468.9	32990.9	200007	3
100481	172615	172266	200001	2
100482	39107.6	66243.5	200007	2
100483	183962	93724.8	200008	5
100484	155007	191735	200001	3
100485	204717	188325	200009	35
100486	181390	138074	200009	2
100487	82799.3	92245	200006	9
100488	143037	159812	200010	36
100489	174590	105234	200008	4
100490	124765	135327	200010	2
100491	181137	173154	200009	29
100492	109833	94806.6	200006	3
100493	207665	13677.9	200005	1
100494	198877	174873	200001	5
100495	83633.1	68640.4	200002	5
100496	155245	156427	200003	4
100497	57306.6	119144	200002	19
100498	168963	139704	200009	4
100499	205869	22317	200005	3
100500	172865	153359	200003	66
